Make,Title_URL,Sale_Type,Price,Model,Additional_Comments,Year,Car_Type,Mileage,Engine_Size,Engine_Type,Transmission,Dealership_Location,Prior_Owners,Information/Detail
Bentley,https://www.autotrader.co.uk/car-details/202311133911153?sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,141950.0,Bentayga,"First Edition, Comfort Seat",2021.0,SUV,,3.0L,443BHP,Automatic,Petrol Plug-in Hybrid,,3.0 TFSi V6 17.3kWh First Edition Auto 4WD Euro 6 (s/s) 5dr
Bentley,https://www.autotrader.co.uk/car-details/202311174047451?sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,189995.0,Bentayga,VAT Q NAIM S EXHAUST 25K SPEC!,2023.0,SUV,,4.0L,550PS,Automatic,Petrol,,4.0 V8 Azure Auto 4WD Euro 6 (s/s) 5dr
Bentley,https://www.autotrader.co.uk/car-details/202310052700460?sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,69999.0,Bentayga,Full  Bentley service history,2016.0,SUV,,6.0L,608PS,Automatic,Petrol,,6.0 W12 Auto 4WD Euro 6 (s/s) 5dr
Bentley,https://www.autotrader.co.uk/car-details/202401245851202?sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,149995.0,Bentayga,"Black specification, Tour pack",2022.0,SUV,,4.0L,550PS,Automatic,Petrol,,4.0 V8 S Auto 4WD Euro 6 (s/s) 5dr
Bentley,https://www.autotrader.co.uk/car-details/202312034504893?sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,25000.0,Continental,Outstanding Condition,2009.0,Coupe,,6.0L,600BHP,Automatic,Petrol,,6.0 W12 GT Speed 2dr
Bentley,https://www.autotrader.co.uk/car-details/202309252337190?sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,39990.0,Continental,Naim|Excellent Mulliner|GTC,2009.0,Convertible,,6.0L,610PS,Automatic,Petrol,,6.0 W12 GTC Speed Auto 4WD Euro 4 2dr
Bentley,https://www.autotrader.co.uk/car-details/202402076320293?sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,174850.0,Continental,Stunning Mulliner Editition,2022.0,Coupe,,4.0L,550PS,Automatic,Petrol,,4.0 V8 GT Mulliner Auto 4WD Euro 6 (s/s) 2dr
Bentley,https://www.autotrader.co.uk/car-details/202310193155005?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Bentley&page=97&postcode=WR3%207AE&fromsra,,104895.0,Bentayga,TOURING/CITY/AKROPOVIC/TERRAIN,2019.0,SUV,,6.0L,635PS,Automatic,Petrol,,6.0 W12 Speed Auto 4WD Euro 6 5dr
Bentley,https://www.autotrader.co.uk/car-details/202309131945969?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,44990.0,Continental,*SERVICE HISTORY*TRIPLE BLACK*,2013.0,Convertible,,4.0L,507PS,Automatic,Petrol,,4.0 V8 GTC Auto 4WD Euro 5 2dr
Bentley,https://www.autotrader.co.uk/car-details/202307219908439?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,89990.0,Continental,1 of 710,2017.0,Coupe,,6.0L,Automatic,Petrol,3 owners,,Supersports 6.0 2dr Coupe Petrol
Bentley,https://www.autotrader.co.uk/car-details/202403037171491?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,24990.0,Continental,SUPER LOW MILES,2006.0,Saloon,,6.0L,560PS,Automatic,Petrol,,6.0 W12 Flying Spur Auto 4WD Euro 4 4dr
Bentley,https://www.autotrader.co.uk/car-details/202402266953214?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,120000.0,Continental,,2019.0,Convertible,,6.0L,635PS,Automatic,Petrol,,6.0 W12 GTC Auto 4WD Euro 6 2dr
Bentley,https://www.autotrader.co.uk/car-details/202402126502347?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,45000.0,Continental,,2010.0,Convertible,,6.0L,630PS,Automatic,Bi Fuel,,6.0 FlexFuel GTC Supersports Auto 4WD Euro 5 2dr
Bentley,https://www.autotrader.co.uk/car-details/202309121897424?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,199950.0,Flying Spur,£31K + OF EXTRAS,2023.0,Saloon,250.0,2.9L,537BHP,Automatic,Petrol Plug-in Hybrid,,2.9 TFSi V6 PHEV 18kWh Azure Auto 4WD Euro 6 (s/s) 4dr
Bentley,https://www.autotrader.co.uk/car-details/202401316100455?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,134999.0,Continental,GT V8 Mulliner  & Carbon Spec,2020.0,Coupe,,4.0L,542BHP,Automatic,Petrol,,4.0 V8 GT Mulliner Auto 4WD Euro 6 (s/s) 2dr
Bentley,https://www.autotrader.co.uk/car-details/202311204131069?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,90000.0,Azure,98 LHD AZURE 1of 6.T Wide Body,1998.0,Convertible,,6.8L,Automatic,Petrol,Part service history,,LHD Wide body 6.8 2dr
Bentley,https://www.autotrader.co.uk/car-details/202401105431540?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,51030.0,Continental,,2013.0,Convertible,,4.0L,507PS,Automatic,Petrol,,4.0 V8 GTC Auto 4WD Euro 5 2dr
Bentley,https://www.autotrader.co.uk/car-details/202402226824344?sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,124975.0,Bentayga,1st Edition | 1 Owner | Naim,2021.0,SUV,,4.0L,550PS,Automatic,Petrol,,4.0 V8 First Edition Auto 4WD Euro 6 (s/s) 5dr
Bentley,https://www.autotrader.co.uk/car-details/202311174054986?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Bentley&page=98&postcode=WR3%207AE&fromsra,,74950.0,Bentayga,STUNNING SPECIFICATION,2018.0,SUV,,4.0L,550PS,Automatic,Petrol,,4.0 V8 Auto 4WD Euro 6 (s/s) 5dr
Bentley,https://www.autotrader.co.uk/car-details/202403017106479?sort=relevance&advertising-location=at_cars&make=Bentley&page=99&postcode=WR3%207AE&fromsra,,90099.0,Mulsanne,CRUISE CONTROL | SUNROOF,2017.0,Saloon,,6.75L,530BHP,Automatic,Petrol,,6.75 V8 Speed Auto Euro 6 4dr
Bentley,https://www.autotrader.co.uk/car-details/202211021320695?sort=relevance&advertising-location=at_cars&make=Bentley&page=99&postcode=WR3%207AE&fromsra,,43490.0,Continental,"21"" Alloys-FSH",2012.0,Coupe,,4.0L,500BHP,Automatic,Petrol,,4.0 V8 GT Auto 4WD Euro 5 2dr
Bentley,https://www.autotrader.co.uk/car-details/202307179733721?sort=relevance&advertising-location=at_cars&make=Bentley&page=99&postcode=WR3%207AE&fromsra,,21950.0,Continental,Stunning Car - Must see,2005.0,Coupe,,6.0L,552BHP,Automatic,Petrol,,6.0 GT 2dr
Bentley,https://www.autotrader.co.uk/car-details/202309252331535?sort=relevance&advertising-location=at_cars&make=Bentley&page=99&postcode=WR3%207AE&fromsra,,135490.0,Mulsanne,COMFORT & ENTERTAINMENT PACKS,2019.0,Saloon,,6.75L,530BHP,Automatic,Petrol,,6.75 V8 Speed Auto Euro 6 4dr
Bentley,https://www.autotrader.co.uk/car-details/202402026166088?sort=relevance&advertising-location=at_cars&make=Bentley&page=99&postcode=WR3%207AE&fromsra,,109950.0,Continental,TOTAL BSH - JUST 16K MILES -,2019.0,Coupe,,6.0L,635PS,Automatic,Petrol,,6.0 W12 GT Auto 4WD Euro 6 2dr
Bentley,https://www.autotrader.co.uk/car-details/202402126485265?sort=relevance&advertising-location=at_cars&make=Bentley&page=99&postcode=WR3%207AE&fromsra,,60450.0,Bentayga,OPEN TO SENSIBLE OFFERS/MAY PX,2016.0,SUV,,6.0L,608PS,Automatic,Petrol,,6.0 W12 Auto 4WD Euro 6 (s/s) 5dr
